,player,passed_at_net,net_pts,passing_shot
0,Botic Van De Zandschulp,11,54,20.37037037037037
1,Jan Lennard Struff,6,39,15.384615384615385
2,Hubert Hurkacz,7,51,13.725490196078432
3,Karen Khachanov,5,37,13.513513513513514
4,Adrian Mannarino,6,50,12.0
5,Carlos Alcaraz,8,71,11.267605633802818
6,Casper Ruud,4,37,10.81081081081081
7,Emil Ruusuvuori,5,47,10.638297872340425
8,Jiri Lehecka,4,38,10.526315789473683
9,Jannik Sinner,6,71,8.450704225352112
10,Christopher Eubanks,3,39,7.6923076923076925
