,player,pts_won,net_pts,net_efficiency
0,Emilio Sanchez,65,93,69.89247311827957
1,Andres Gomez,111,167,66.46706586826348
2,Andre Agassi,138,208,66.34615384615384
3,Boris Becker,648,989,65.52072800808898
4,Ivan Lendl,182,278,65.46762589928058
5,Goran Ivanisevic,104,160,65.0
6,Stefan Edberg,1290,1986,64.95468277945619
7,Pete Sampras,355,556,63.84892086330935
8,John Mcenroe,285,458,62.227074235807855
9,Yannick Noah,78,160,48.75
