,player,passed_at_net,net_pts,passing_shot
0,Alexander Zverev,43,215,20.0
1,Alex De Minaur,25,133,18.796992481203006
2,Denis Shapovalov,28,184,15.217391304347828
3,Roger Federer,23,161,14.285714285714285
4,Novak Djokovic,24,169,14.201183431952662
5,Stefanos Tsitsipas,13,102,12.745098039215685
6,Daniil Medvedev,11,108,10.185185185185185
7,Felix Auger Aliassime,13,130,10.0
8,Hubert Hurkacz,21,240,8.75
9,Dominic Thiem,16,217,7.373271889400922
