,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,278,347,80.11527377521614
1,Hubert Hurkacz,239,337,70.91988130563797
2,Roger Federer,583,843,69.15776986951364
3,Novak Djokovic,422,614,68.72964169381108
4,Ivan Lendl,251,367,68.39237057220708
5,Andre Agassi,221,334,66.1676646706587
6,Mats Wilander,267,405,65.92592592592592
7,Alexander Zverev,175,273,64.1025641025641
8,Boris Becker,164,261,62.83524904214559
9,Stefan Edberg,230,431,53.36426914153132
