,player,passed_at_net,net_pts,passing_shot
0,Marton Fucsovics,13,86,15.11627906976744
1,Tennys Sandgren,13,86,15.11627906976744
2,Novak Djokovic,10,76,13.157894736842104
3,Rafael Nadal,13,102,12.745098039215685
4,Stan Wawrinka,9,79,11.39240506329114
5,Alexander Zverev,14,125,11.200000000000001
6,Roger Federer,28,250,11.200000000000001
7,Ivo Karlovic,23,253,9.090909090909092
8,Mikhail Kukushkin,6,72,8.333333333333332
9,Dominic Thiem,12,146,8.21917808219178
