,player,passed_at_net,net_pts,passing_shot
0,Diane Parry,8,32,25.0
1,Linda Noskova,5,27,18.51851851851852
2,Sloane Stephens,5,28,17.857142857142858
3,Anna Kalinskaya,5,29,17.24137931034483
4,Marta Kostyuk,4,30,13.333333333333334
5,Anna Blinkova,3,27,11.11111111111111
6,Qinwen Zheng,4,39,10.256410256410255
7,Coco Gauff,3,47,6.382978723404255
8,Iga Swiatek,2,38,5.263157894736842
9,Dayana Yastremska,1,26,3.8461538461538463
