,player,pts_won,net_pts,net_efficiency
0,David Ferrer,20,24,83.33333333333334
1,Nick Kyrgios,18,24,75.0
2,Roger Federer,67,90,74.44444444444444
3,Hubert Hurkacz,33,45,73.33333333333333
4,Leonardo Mayer,30,42,71.42857142857143
5,Radu Albot,17,24,70.83333333333334
6,Felix Auger Aliassime,33,48,68.75
7,Mackenzie Mcdonald,21,31,67.74193548387096
8,John Isner,31,54,57.407407407407405
9,Frances Tiafoe,20,36,55.55555555555556
10,Lloyd Harris,13,25,52.0
