,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,156,201,77.61194029850746
1,David Ferrer,89,123,72.35772357723577
2,Andy Murray,153,215,71.16279069767441
3,Roger Federer,408,580,70.34482758620689
4,Novak Djokovic,197,282,69.8581560283688
5,Jo Wilfried Tsonga,164,241,68.04979253112033
6,Tomas Berdych,73,109,66.97247706422019
7,Richard Gasquet,48,73,65.75342465753424
8,David Nalbandian,50,78,64.1025641025641
9,Andy Roddick,45,85,52.94117647058824
