,player,pts_won,net_pts,net_efficiency
0,Iga Swiatek,1000,1369,73.04601899196493
1,Victoria Azarenka,895,1258,71.14467408585055
2,Serena Williams,1269,1787,71.01287073307219
3,Garbine Muguruza,941,1326,70.96530920060331
4,Bianca Andreescu,2068,2915,70.94339622641509
5,Kiki Bertens,1257,1806,69.60132890365448
6,Caroline Wozniacki,1068,1538,69.4408322496749
7,Venus Williams,1044,1521,68.63905325443787
8,Steffi Graf,832,1244,66.88102893890675
9,Elina Svitolina,887,1427,62.1583742116328
