,player,passed_at_net,net_pts,passing_shot
0,Matteo Berrettini,9,57,15.789473684210526
1,Frances Tiafoe,18,119,15.126050420168067
2,Sam Querrey,7,51,13.725490196078432
3,Carlos Alcaraz,22,171,12.865497076023392
4,Ilya Ivashka,11,88,12.5
5,Pedro Cachin,7,60,11.666666666666666
6,Casper Ruud,12,104,11.538461538461538
7,Gijs Brouwer,9,93,9.67741935483871
8,Jannik Sinner,9,102,8.823529411764707
9,Botic Van De Zandschulp,7,85,8.235294117647058
