,player,passed_at_net,net_pts,passing_shot
0,Daniil Medvedev,14,70,20.0
1,Reilly Opelka,9,57,15.789473684210526
2,Guido Pella,8,55,14.545454545454545
3,Novak Djokovic,29,211,13.744075829383887
4,David Goffin,10,75,13.333333333333334
5,Roberto Bautista Agut,8,61,13.114754098360656
6,Milos Raonic,7,59,11.864406779661017
7,Rafael Nadal,9,77,11.688311688311687
8,Roger Federer,20,193,10.362694300518134
9,Kei Nishikori,9,107,8.411214953271028
