,player,passed_at_net,net_pts,passing_shot
0,Boris Becker,14,67,20.8955223880597
1,Novak Djokovic,9,51,17.647058823529413
2,Radek Stepanek,16,94,17.02127659574468
3,Roger Federer,48,305,15.737704918032788
4,Andrei Medvedev,7,48,14.583333333333334
5,Marcelo Rios,10,76,13.157894736842104
6,Max Mirnyi,11,86,12.790697674418606
7,Mariano Zabaleta,5,46,10.869565217391305
8,Michael Stich,26,241,10.78838174273859
9,Stefan Edberg,17,176,9.659090909090908
