Winner,Grass
Becker B.,5
Sluiter R.,4
Navarro-Pastor I.,3
Schuettler R.,3
Chardy J.,2
Ferrer D.,2
Llodra M.,2
Sela D.,2
Baghdatis M.,1
De Bakker T.,1
Gicquel M.,1
Hernandez O.,1
Kunitsyn I.,1
Norman D.,1
Verdasco F.,1
Vliegen K.,1
