Winner,Clay
Sequera M.,5
Wozniak A.,4
Olaru I.,3
Salerni M.E.,3
Cornet A.,2
Kloesel S.,2
Pin C.,2
Wozniacki C.,2
Bacsinszky T.,1
Craybas J.,1
Ditty J.,1
Fedossova Y.,1
Gajdosova J.,1
King V.,1
Kremer A.,1
Uberoi N.,1
