Winner,Hard
Razzano V.,5
Obziler T.,4
Cibulkova D.,3
Rodionova A.,3
Medina Garrigues A.,2
Molik A.,2
Olaru I.,2
Ruano Pascual V.,2
Ditty J.,1
Govortsova O.,1
Kostanic Tosic J.,1
Peng S.,1
Pin C.,1
Song S.S.,1
Sun T.,1
Yan Z.,1
