,player,passed_at_net,net_pts,passing_shot
0,Alexander Zverev,11,75,14.666666666666666
1,Roger Federer,23,161,14.285714285714285
2,Denis Shapovalov,6,48,12.5
3,Marton Fucsovics,6,53,11.320754716981133
4,Stan Wawrinka,5,49,10.204081632653061
5,Mikhail Kukushkin,6,60,10.0
6,Novak Djokovic,4,46,8.695652173913043
7,Tennys Sandgren,5,65,7.6923076923076925
8,Dominic Thiem,7,98,7.142857142857142
9,Rafael Nadal,4,63,6.349206349206349
