,player,passed_at_net,net_pts,passing_shot
0,Alexander Zverev,15,86,17.441860465116278
1,Hubert Hurkacz,13,86,15.11627906976744
2,Novak Djokovic,13,90,14.444444444444443
3,Holger Rune,5,44,11.363636363636363
4,Thiago Seyboth Wild,6,56,10.714285714285714
5,Casper Ruud,5,49,10.204081632653061
6,Nicolas Jarry,3,39,7.6923076923076925
7,Tallon Griekspoor,3,55,5.454545454545454
8,Yoshihito Nishioka,2,39,5.128205128205128
9,Jannik Sinner,3,65,4.615384615384616
10,Federico Delbonis,1,40,2.5
