,player,passed_at_net,net_pts,passing_shot
0,Ben Shelton,8,34,23.52941176470588
1,Jan Lennard Struff,5,32,15.625
2,Fabian Marozsan,8,55,14.545454545454545
3,Alexander Zverev,6,53,11.320754716981133
4,Hubert Hurkacz,7,67,10.44776119402985
5,Sebastian Korda,4,49,8.16326530612245
6,Nicolas Jarry,3,38,7.894736842105263
7,Grigor Dimitrov,7,95,7.368421052631578
8,Carlos Alcaraz,4,72,5.555555555555555
9,Jannik Sinner,1,42,2.380952380952381
