,player,pts_won,net_pts,net_efficiency
0,Andre Agassi,303,426,71.12676056338029
1,Roger Federer,762,1102,69.1470054446461
2,Ivan Lendl,283,424,66.74528301886792
3,Novak Djokovic,534,807,66.17100371747212
4,Jimmy Connors,505,833,60.624249699879954
5,Andy Roddick,220,382,57.59162303664922
6,Pete Sampras,290,506,57.31225296442688
7,Boris Becker,196,343,57.14285714285714
8,Stefan Edberg,360,662,54.38066465256798
9,John Mcenroe,236,462,51.082251082251084
