,player,pts_won,net_pts,net_efficiency
0,Ashleigh Barty,226,301,75.08305647840533
1,Su Wei Hsieh,140,188,74.46808510638297
2,Bianca Andreescu,495,665,74.43609022556392
3,Caroline Wozniacki,147,204,72.05882352941177
4,Karolina Muchova,191,271,70.47970479704797
5,Kiki Bertens,832,1182,70.38917089678512
6,Karolina Pliskova,163,232,70.25862068965517
7,Sofia Kenin,147,226,65.04424778761062
8,Taylor Townsend,185,291,63.57388316151202
9,Elina Svitolina,216,344,62.7906976744186
