,player,pts_won,net_pts,net_efficiency
0,Iga Swiatek,56,71,78.87323943661971
1,Bianca Andreescu,52,69,75.36231884057972
2,Paula Badosa,30,41,73.17073170731707
3,Kiki Bertens,38,52,73.07692307692307
4,Amelie Mauresmo,40,56,71.42857142857143
5,Elina Svitolina,26,37,70.27027027027027
6,Camila Giorgi,69,99,69.6969696969697
7,Elena Rybakina,28,42,66.66666666666666
8,Caroline Garcia,23,37,62.16216216216216
9,Ons Jabeur,21,38,55.26315789473685
10,Johanna Konta,35,65,53.84615384615385
