,player,passed_at_net,net_pts,passing_shot
0,Ben Shelton,8,26,30.76923076923077
1,Daniil Medvedev,5,20,25.0
2,Stefanos Tsitsipas,5,22,22.727272727272727
3,Nicolas Jarry,4,21,19.047619047619047
4,Dominic Thiem,5,39,12.82051282051282
5,Hubert Hurkacz,11,91,12.087912087912088
6,Grigor Dimitrov,9,88,10.227272727272728
7,Alejandro Davidovich Fokina,2,20,10.0
8,Andy Murray,3,31,9.67741935483871
9,Sebastian Korda,1,20,5.0
10,Jannik Sinner,1,22,4.545454545454546
11,Alex De Minaur,0,21,0.0
