,player,passed_at_net,net_pts,passing_shot
0,Hubert Hurkacz,17,91,18.681318681318682
1,Daniil Medvedev,10,67,14.925373134328357
2,Giovanni Mpetshi Perricard,8,54,14.814814814814813
3,Jannik Sinner,12,88,13.636363636363635
4,Carlos Alcaraz,7,56,12.5
5,Lorenzo Musetti,10,80,12.5
6,Tomas Machac,6,49,12.244897959183673
7,Novak Djokovic,11,99,11.11111111111111
8,Tommy Paul,6,61,9.836065573770492
9,Matteo Berrettini,5,90,5.555555555555555
