Winner,Clay
Djokovic N.,4
Molcan A.,4
Delbonis F.,3
Martin A.,3
Carballes Baena R.,2
Coria F.,2
Lajovic D.,2
Verdasco F.,2
Chardy J.,1
Cuevas P.,1
Krstin P.,1
Monteiro T.,1
Moraing M.,1
