Winner,Hard
Keys M.,7
Sabalenka A.,6
Badosa P.,5
Swiatek I.,5
Svitolina E.,4
Pavlyuchenkova A.,4
Gauff C.,4
Navarro E.,4
Kudermetova V.,3
Danilovic O.,3
Lys E.,3
Rybakina E.,3
Vekic D.,3
Bencic B.,3
Andreeva M.,3
Kasatkina D.,3
Jabeur O.,2
Osaka N.,2
Shnaider D.,2
Raducanu E.,2
Siegemund L.,2
Kostyuk M.,2
Paolini J.,2
Pegula J.,2
Collins D.,2
Putintseva Y.,2
Frech M.,2
Fernandez L.A.,2
Tauson C.,2
Cristian J.,2
Haddad Maia B.,2
Yastremska D.,2
Ruse E.G.,1
Zhang S.,1
Zarazua R.,1
Wang Y.,1
Sramkova R.,1
Wang Xiy.,1
Uchijima M.,1
Samsonova L.,1
Tomljanovic A.,1
Aiava D.,1
Maria T.,1
Potapova A.,1
Dolehide C.,1
Anisimova A.,1
Blinkova A.,1
Boulter K.,1
Bouzas Maneiro J.,1
Bronzetti L.,1
Bucsa C.,1
Burrage J.,1
Dart H.,1
Gibson T.,1
Osorio M.,1
Gracheva V.,1
Jovic I.,1
Kovinic D.,1
Lamens S.,1
Andreeva E.,1
Mertens E.,1
Muchova K.,1
Niemeier J.,1
Zheng Q.,1
