Winner,Hard
Andreeva M.,6
Sabalenka A.,5
Swiatek I.,4
Bencic B.,4
Keys M.,4
Kartal S.,3
Svitolina E.,3
Samsonova L.,3
Zheng Q.,3
Muchova K.,2
Bronzetti L.,2
Pegula J.,2
Rybakina E.,2
Siniakova K.,2
Kudermetova P.,2
Sun L.,2
Kostyuk M.,2
Paolini J.,2
Dolehide C.,2
Yastremska D.,2
Cristian J.,2
Vekic D.,2
Gauff C.,2
Wang Xin.,2
Begu I.,1
Potapova A.,1
Birrell K.,1
Sakkari M.,1
Uchijima M.,1
Shnaider D.,1
Tomova V.,1
Parks A.,1
Azarenka V.,1
Tauson C.,1
Baptiste H.,1
Cirstea S.,1
Osorio M.,1
Navarro E.,1
Collins D.,1
Garcia C.,1
Gracheva V.,1
Jovic I.,1
Kasatkina D.,1
Kenin S.,1
Kessler M.,1
Boulter K.,1
Krueger A.,1
Lamens S.,1
Avanesyan E.,1
McNally C.,1
Mertens E.,1
Montgomery R.,1
Cocciaretto E.,1
Linette M.,1
