,player,passed_at_net,net_pts,passing_shot
0,Tomas Berdych,22,110,20.0
1,Dominic Thiem,40,249,16.06425702811245
2,Novak Djokovic,64,426,15.023474178403756
3,Milos Raonic,59,405,14.5679012345679
4,Juan Martin Del Potro,17,120,14.166666666666666
5,Roger Federer,34,246,13.821138211382115
6,Lucas Pouille,16,116,13.793103448275861
7,Stan Wawrinka,22,180,12.222222222222221
8,Rafael Nadal,23,196,11.73469387755102
9,Andy Murray,27,291,9.278350515463918
