,player,pts_won,net_pts,net_efficiency
0,Lleyton Hewitt,94,127,74.01574803149606
1,Yevgeny Kafelnikov,106,145,73.10344827586206
2,Andre Agassi,39,55,70.9090909090909
3,Marat Safin,108,153,70.58823529411765
4,Magnus Norman,74,105,70.47619047619048
5,Roger Federer,150,223,67.2645739910314
6,Gustavo Kuerten,158,236,66.94915254237289
7,Thomas Enqvist,36,55,65.45454545454545
8,Pete Sampras,100,180,55.55555555555556
9,Tim Henman,34,65,52.307692307692314
