,player,pts_won,net_pts,net_efficiency
0,Dominic Thiem,118,146,80.82191780821918
1,Novak Djokovic,59,76,77.63157894736842
2,Rafael Nadal,78,102,76.47058823529412
3,Ivo Karlovic,189,253,74.70355731225297
4,Stan Wawrinka,58,79,73.41772151898735
5,Roger Federer,179,250,71.6
6,Marton Fucsovics,61,86,70.93023255813954
7,Alexander Zverev,83,125,66.4
8,Mikhail Kukushkin,47,72,65.27777777777779
9,Tennys Sandgren,54,86,62.7906976744186
