Winner,Clay
Haase R.,4
Klizan M.,3
Kohlschreiber P.,3
Volandri F.,3
Bolelli S.,2
Dutra Silva R.,2
Odesnik W.,2
Rosol L.,2
Balazs A.,1
Cervenak P.,1
Gulbis E.,1
Oswald P.,1
Veic A.,1
Zopp J.,1
