,player,pts_won,net_pts,net_efficiency
0,Petra Kvitova,42,57,73.68421052631578
1,Victoria Azarenka,29,40,72.5
2,Serena Williams,41,57,71.9298245614035
3,Petra Martic,27,38,71.05263157894737
4,Ana Ivanovic,31,48,64.58333333333334
5,Caroline Wozniacki,28,44,63.63636363636363
6,Madison Keys,27,43,62.7906976744186
7,Bianca Andreescu,24,39,61.53846153846154
8,Maria Sakkari,23,38,60.526315789473685
9,Agnieszka Radwanska,36,62,58.06451612903226
10,Elina Svitolina,32,63,50.79365079365079
