,player,pts_won,net_pts,net_efficiency
0,Caroline Wozniacki,73,89,82.02247191011236
1,Naomi Osaka,26,33,78.78787878787878
2,Polona Hercog,33,44,75.0
3,Bianca Andreescu,41,55,74.54545454545455
4,Ashleigh Barty,57,78,73.07692307692307
5,Kiki Bertens,79,112,70.53571428571429
6,Magda Linette,36,52,69.23076923076923
7,Ana Ivanovic,21,32,65.625
8,Garbine Muguruza,50,77,64.93506493506493
9,Elina Svitolina,71,113,62.83185840707964
10,Saisai Zheng,19,32,59.375
