,player,passed_at_net,net_pts,passing_shot
0,Yannick Noah,21,87,24.137931034482758
1,Tim Mayotte,5,22,22.727272727272727
2,Boris Becker,42,209,20.095693779904305
3,John Mcenroe,60,303,19.801980198019802
4,Mats Wilander,28,167,16.766467065868262
5,Henri Leconte,7,44,15.909090909090908
6,Jimmy Connors,9,63,14.285714285714285
7,Miloslav Mecir,10,73,13.698630136986301
8,Ivan Lendl,26,228,11.403508771929824
9,Stefan Edberg,7,88,7.954545454545454
