,player,pts_won,net_pts,net_efficiency
0,Tommy Paul,21,23,91.30434782608695
1,Jack Sock,35,42,83.33333333333334
2,Alex De Minaur,20,25,80.0
3,Tomas Berdych,19,24,79.16666666666666
4,Grigor Dimitrov,39,52,75.0
5,Janko Tipsarevic,54,77,70.12987012987013
6,Philipp Kohlschreiber,17,26,65.38461538461539
7,Jonas Svensson,14,24,58.333333333333336
8,Pavel Kotov,13,24,54.166666666666664
9,Stefan Edberg,35,71,49.29577464788733
