,player,pts_won,net_pts,net_efficiency
0,Roger Federer,24,28,85.71428571428571
1,Gilles Simon,21,25,84.0
2,Sergiy Stakhovsky,20,24,83.33333333333334
3,Hubert Hurkacz,101,140,72.14285714285714
4,Lucas Pouille,28,39,71.7948717948718
5,Ugo Humbert,61,87,70.11494252873564
6,Benoit Paire,23,34,67.64705882352942
7,Pierre Hugues Herbert,25,37,67.56756756756756
8,Daniil Medvedev,18,28,64.28571428571429
9,Benjamin Bonzi,14,23,60.86956521739131
