,player,pts_won,net_pts,net_efficiency
0,Jan Lennard Struff,54,69,78.26086956521739
1,Gael Monfils,67,89,75.28089887640449
2,Hubert Hurkacz,212,294,72.10884353741497
3,Novak Djokovic,191,272,70.22058823529412
4,Stefanos Tsitsipas,89,129,68.9922480620155
5,Andrey Rublev,67,100,67.0
6,Roger Federer,358,536,66.7910447761194
7,Daniil Medvedev,64,96,66.66666666666666
8,Alexander Bublik,65,101,64.35643564356435
9,Feliciano Lopez,52,86,60.46511627906976
