,player,pts_won,net_pts,net_efficiency
0,Roger Federer,38,47,80.85106382978722
1,Hubert Hurkacz,68,87,78.16091954022988
2,Andy Murray,34,44,77.27272727272727
3,Denis Shapovalov,38,50,76.0
4,Ivo Karlovic,67,91,73.62637362637363
5,Pedro Martinez,49,70,70.0
6,Gilles Muller,88,130,67.6923076923077
7,Takao Suzuki,59,96,61.458333333333336
8,Nick Kyrgios,30,54,55.55555555555556
9,Gilles Simon,19,37,51.35135135135135
