,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,63,80,78.75
1,Hubert Hurkacz,141,180,78.33333333333333
2,Grigor Dimitrov,56,74,75.67567567567568
3,Andy Murray,97,132,73.48484848484848
4,Novak Djokovic,225,314,71.656050955414
5,Fabian Marozsan,59,84,70.23809523809523
6,Stefanos Tsitsipas,72,106,67.9245283018868
7,Roger Federer,222,332,66.86746987951807
8,Alexander Zverev,52,79,65.82278481012658
9,Feliciano Lopez,51,91,56.043956043956044
