Winner,Hard
Duan Y.Y.,5
King V.,4
Eguchi M.,3
Ozaki R.,3
Liu F.,2
Nara K.,2
Schiavone F.,2
Zhang K.L.,2
Chang K.C.,1
Han X.,1
Jang S.J.,1
Kato M.,1
Lertpitaksinchai N.,1
Lu Jing Jing,1
Zhang Yi.,1
Zhu L.,1
