,player,passed_at_net,net_pts,passing_shot
0,Leylah Fernandez,7,24,29.166666666666668
1,Gabriela Sabatini,7,32,21.875
2,Justine Henin,11,53,20.754716981132077
3,Elina Svitolina,5,27,18.51851851851852
4,Maria Kirilenko,4,22,18.181818181818183
5,Karolina Muchova,4,27,14.814814814814813
6,Zina Garrison,5,34,14.705882352941178
7,Lindsay Davenport,3,25,12.0
8,Iga Swiatek,3,26,11.538461538461538
9,Donna Vekic,2,22,9.090909090909092
10,Victoria Azarenka,1,29,3.4482758620689653
