,player,passed_at_net,net_pts,passing_shot
0,Coco Gauff,13,51,25.49019607843137
1,Eugenie Bouchard,9,53,16.9811320754717
2,Ana Ivanovic,7,44,15.909090909090908
3,Venus Williams,15,104,14.423076923076922
4,Elina Svitolina,10,70,14.285714285714285
5,Serena Williams,6,49,12.244897959183673
6,Agnieszka Radwanska,4,44,9.090909090909092
7,Bianca Andreescu,7,89,7.865168539325842
8,Marta Kostyuk,4,53,7.547169811320755
9,Petra Kvitova,3,41,7.317073170731707
