Winner,Hard
Williams S.,7
Wozniacki C.,6
Makarova E.,5
Peng S.,5
Azarenka V.,4
Bencic B.,4
Pennetta F.,4
Errani S.,4
Krunic A.,3
Kanepi K.,3
Jankovic J.,3
Lucic M.,3
Safarova L.,3
Dellacqua C.,3
Sharapova M.,3
Bouchard E.,3
Pliskova Ka.,2
Petkovic A.,2
Suarez Navarro C.,2
Vesnina E.,2
Vinci R.,2
Lepchenko V.,2
Williams V.,2
Zahlavova Strycova B.,2
Larsson J.,2
Kvitova P.,2
Lisicki S.,2
Diyas Z.,2
Kerber A.,2
Cornet A.,2
Gibbs N.,2
Halep S.,2
King V.,1
Cirstea S.,1
Sasnovich A.,1
Stephens S.,1
Stosur S.,1
Vandeweghe C.,1
Rodionova An.,1
Cetkovska P.,1
Cepelova J.,1
Wang Q.,1
Brengle M.,1
Bellis C.,1
Begu I.,1
Barthel M.,1
Rogers S.,1
Puig M.,1
Radwanska A.,1
Kudryavtseva A.,1
Dulgheru A.,1
Pironkova T.,1
Erakovic M.,1
Peer S.,1
Pavlyuchenkova A.,1
Niculescu M.,1
Nara K.,1
Mchale C.,1
Hantuchova D.,1
Hercog P.,1
Bacsinszky T.,1
Ivanovic A.,1
Keys M.,1
Zheng S.,1
