Player,First Serve Win %,num_matches
Wayne Arthurs,0.8142417473320805,49
Greg Rusedski,0.8051788983552349,51
Andy Roddick,0.7951259170023919,78
Pete Sampras,0.7921716249837152,44
Jan Michael Gambill,0.7754664895718482,54
Thomas Johansson,0.7707878072690101,53
Ivan Ljubicic,0.7693207277208141,58
Gustavo Kuerten,0.7677283122380724,39
Nicolas Escude,0.7659077000072653,48
Roger Federer,0.7640704835950491,81
Todd Martin,0.7605499808788904,40
Fernando Gonzalez,0.760319958171705,62
Marat Safin,0.7600671360058615,82
Wayne Ferreira,0.7580830762024625,42
Thomas Enqvist,0.7577483652509196,46
Paradorn Srichaphan,0.7570550000345859,75
Kenneth Carlsen,0.7562903127472033,33
Andre Agassi,0.7561400128963528,66
Yevgeny Kafelnikov,0.752785990828303,68
Tommy Haas,0.7503172785301846,67
Lleyton Hewitt,0.7495344111138279,78
Younes El Aynaoui,0.7484761541903064,71
Carlos Moya,0.7480631256877457,80
Julien Boutter,0.7473841604042052,41
Max Mirnyi,0.7432094255556533,54
Paul Henri Mathieu,0.7430395992403838,39
Radek Stepanek,0.7356282277304477,31
Feliciano Lopez,0.7351765838030146,34
Nicolas Kiefer,0.7347157691045793,49
Agustin Calleri,0.7335223396939107,48
Guillermo Canas,0.7291543679052512,68
Nicolas Lapentti,0.7283281579038656,61
Taylor Dent,0.726797358860501,37
Sebastien Grosjean,0.7254698499909479,65
Juan Ignacio Chela,0.7246790911257006,76
Xavier Malisse,0.7165324658994249,55
Alex Corretja,0.7164875261717156,58
Jonas Bjorkman,0.7149056855698996,44
Attila Savolt,0.7124394651048414,37
Juan Carlos Ferrero,0.7116159365187535,73
Jose Acasuso,0.7075136981071971,42
James Blake,0.7068626788962645,61
Nicolas Massu,0.7067570678766645,48
Tim Henman,0.7059278615398068,70
Andrei Pavel,0.7051305131850594,70
Arnaud Clement,0.7028960320125529,59
Rainer Schuettler,0.7015687083512053,71
Antony Dupuis,0.701073098350691,37
Jan Vacek,0.7008309557042353,35
Marcelo Rios,0.7001480349714149,53
Albert Costa,0.70008021011723,57
Gaston Gaudio,0.6996407912071553,61
Dominik Hrbaty,0.6994350978119538,52
Jiri Novak,0.698716592991234,80
Adrian Voinea,0.6981461746058134,40
Vincent Spadea,0.694811329009983,30
Michel Kratochvil,0.6936667401315223,51
Sjeng Schalken,0.6935877817240981,66
Andrea Gaudenzi,0.6920844574732807,37
Davide Sanguinetti,0.6917357582042827,46
Kristian Pless,0.6906928085758323,37
Fabrice Santoro,0.6906334856705466,53
Lars Burgsmuller,0.6889619650975931,36
Fernando Meligeni,0.6887839072474898,44
Karol Kucera,0.6887463888241939,35
Albert Montanes,0.6886678599185843,41
Irakli Labadze,0.6879576219299757,30
Albert Portas,0.6858693220188464,32
Mikhail Youzhny,0.6828029586528725,55
Magnus Norman,0.6804313640792574,31
Hicham Arazi,0.6798651915417173,38
Mariano Zabaleta,0.6797536829536011,48
Guillermo Coria,0.6766468466112148,38
Sargis Sargsian,0.6766133780652697,32
Fernando Vicente,0.6763123020817013,51
David Sanchez,0.676123711252208,42
Felix Mantilla,0.6757069413947471,51
Bohdan Ulihrach,0.6720903931253149,52
David Nalbandian,0.6687405424823502,60
Franco Squillari,0.6674427372861761,38
Olivier Rochus,0.6664206867635033,42
Jarkko Nieminen,0.6615267579827457,54
Nikolay Davydenko,0.6610893803574504,36
Andre Sa,0.6606349866400364,46
Francisco Clavet,0.6531454105434211,33
Stefan Koubek,0.6492465518291867,52
Tommy Robredo,0.6474722390735475,59
Alberto Martin,0.6421133191141417,48
Ramon Delgado,0.6408374337464585,31
Markus Hipfl,0.6342782980862565,30
Christophe Rochus,0.6322110085124629,31
