Player,First Serve %,num_matches
Potito Starace,0.7355607115373913,40
Andy Roddick,0.6983561677987192,64
Victor Hanescu,0.6916016557343629,60
Fernando Verdasco,0.6908074911322322,77
Juan Monaco,0.6816083580943757,62
Nikolay Davydenko,0.68023037498536,76
Martin Vassallo Arguello,0.6795617159218471,41
John Isner,0.6710588865662118,45
Rafael Nadal,0.6700977984080002,82
Juan Carlos Ferrero,0.6679062590689976,55
Ivo Karlovic,0.6638884345416008,46
Oscar Hernandez,0.6632843242872731,42
Denis Istomin,0.6613001742281881,34
Philipp Kohlschreiber,0.6605790789057455,67
Julien Benneteau,0.6596909278979934,54
Igor Kunitsyn,0.6503129698941766,47
Jan Hernych,0.6501789966775038,35
Sergiy Stakhovsky,0.6371129491771215,30
Fernando Gonzalez,0.6358308104617368,55
Pablo Cuevas,0.6358301149275972,34
Jo-Wilfried Tsonga,0.6352747062514404,75
Mischa Zverev,0.6341026931548441,39
Tommy Robredo,0.6336147417347797,71
Michael Llodra,0.6332200116541246,33
Novak Djokovic,0.6310231393800261,97
Ernests Gulbis,0.6293322842252246,46
Simone Bolelli,0.6282293885739638,39
Robby Ginepri,0.627370954412107,34
Rainer Schuettler,0.6269933432203704,46
Roger Federer,0.6256790348746201,73
Gael Monfils,0.6244071630683887,62
Mikhail Youzhny,0.6194709059719661,70
Juan Martin del Potro,0.6178564280328355,71
Igor Andreev,0.6174894117745848,60
Radek Stepanek,0.613592578924454,68
Florent Serra,0.6130921661392662,53
Yen Hsun Lu,0.612840314091404,33
Frederico Gil,0.6122850804170177,36
David Ferrer,0.6120895860013519,70
Thomaz Bellucci,0.6115356725144006,39
Guillermo Garcia Lopez,0.6100561549360995,55
Evgeny Korolev,0.6072284680075251,37
Andreas Seppi,0.6027599018844761,55
Tommy Haas,0.6016636833391587,49
Feliciano Lopez,0.6009816824964042,41
Dudi Sela,0.5978195605853671,40
Robin Soderling,0.5965590740345246,72
Christophe Rochus,0.5944035713412649,43
Sam Querrey,0.5943966730743055,64
Leonardo Mayer,0.5943769671979258,36
Jurgen Melzer,0.5942918871139455,65
Andreas Beck,0.591643305283798,44
Nicolas Almagro,0.5910797339407983,54
Jeremy Chardy,0.5894457826668915,63
Ivan Ljubicic,0.5893473141896054,55
Tomas Berdych,0.5885773545081205,62
Arnaud Clement,0.5847000522309291,34
Andy Murray,0.5823459793508116,78
Fabio Fognini,0.5821912836789871,46
Albert Montanes,0.5813983618713155,46
Richard Gasquet,0.5807743061052496,38
Stan Wawrinka,0.578860515802521,51
Benjamin Becker,0.5749497234439804,33
Viktor Troicki,0.5743221788435381,61
Marcel Granollers,0.5732205375562781,41
James Blake,0.5725022021645275,45
Dmitry Tursunov,0.5719934066644115,31
Mardy Fish,0.5688827880207882,39
Marin Cilic,0.5657585424071437,69
Fabrice Santoro,0.5655458434070658,35
Paul Henri Mathieu,0.5634239598271671,57
Simon Greul,0.5606742484682857,30
Janko Tipsarevic,0.5589586413067551,55
Marc Gicquel,0.5568536326241417,46
Marat Safin,0.5564808624713828,41
Jose Acasuso,0.5542021010603848,42
Teymuraz Gabashvili,0.5502224295880889,37
Gilles Simon,0.5497796544402976,74
Philipp Petzschner,0.5431129683512876,40
Lleyton Hewitt,0.5325517833732168,54
Marcos Baghdatis,0.5275781170465965,40
