Player,First Serve Win %,num_matches
Wayne Arthurs,0.8136970714863792,43
Goran Ivanisevic,0.8075961462810467,52
Greg Rusedski,0.8041427019964187,63
Andy Roddick,0.803641271411899,56
Pete Sampras,0.7891774828320337,51
Gustavo Kuerten,0.7825080264799403,78
Ivan Ljubicic,0.7746353455119076,51
Max Mirnyi,0.7743018110282813,58
Tommy Haas,0.7735183258076707,79
Jan Michael Gambill,0.7730483340226012,62
Julien Boutter,0.7717717913371063,50
Thomas Johansson,0.7712945577522214,71
Patrick Rafter,0.7685892549869558,66
Jan Siemerink,0.7608781461487804,33
Yevgeny Kafelnikov,0.7569170948527818,97
Marat Safin,0.7563091410717324,72
Marc Rosset,0.7536620989090534,36
Xavier Malisse,0.7521108183813783,61
Lleyton Hewitt,0.7487211275288512,98
Roger Federer,0.7467775063066501,70
Nicolas Lapentti,0.7460772299181792,55
Gianluca Pozzi,0.7460714225561423,30
Tim Henman,0.744308935814585,71
Carlos Moya,0.7394467914223862,59
Thomas Enqvist,0.7386866539598065,55
Albert Portas,0.7319400702202766,60
Wayne Ferreira,0.7317454922987788,39
Andre Agassi,0.730475402074779,61
Juan Carlos Ferrero,0.7303039512581302,78
Sebastien Grosjean,0.7291053978692571,77
Cedric Pioline,0.7239744499955695,39
Nicolas Escude,0.7237504311012349,56
Younes El Aynaoui,0.7223143964768636,56
Sergi Bruguera,0.7218294789810966,36
Antony Dupuis,0.7204511679745772,31
Guillermo Canas,0.7192647777915757,66
Jerome Golmard,0.718047199398848,48
Jiri Novak,0.7174379979903135,48
Dominik Hrbaty,0.7158819030072703,61
Nicolas Kiefer,0.715475405483293,58
Alex Calatrava,0.7139428284380956,47
Jiri Vanek,0.7112699697367217,33
Alex Corretja,0.7101774499748043,54
Marcelo Rios,0.7078383788671136,51
Michel Kratochvil,0.7065469998230607,52
Mariano Zabaleta,0.7064526675267151,36
Tommy Robredo,0.7064293903365215,57
Andrei Pavel,0.7038836920439245,58
Sjeng Schalken,0.7035842106074015,66
Galo Blanco,0.7031402866580442,43
David Prinosil,0.703026297896046,31
Andrei Stoliarov,0.7025768470576065,42
Harel Levy,0.7025190850897329,45
Guillermo Coria,0.7005135308737808,41
Arnaud Clement,0.6966158489650889,65
Andrea Gaudenzi,0.6963353988406779,36
Davide Sanguinetti,0.6961327729878943,37
Vladimir Voltchkov,0.6941337620210902,39
Felix Mantilla,0.693584649443885,46
Andreas Vinciguerra,0.6928500943547539,56
Fernando Vicente,0.6926693621036486,49
Bohdan Ulihrach,0.6916198843959557,64
Fernando Meligeni,0.690305726112278,35
Magnus Norman,0.6901937132152128,47
Rainer Schuettler,0.6892463742060929,64
Michael Chang,0.6890157116738873,37
Alberto Martin,0.688367669624171,58
Magnus Gustafsson,0.6880962965845866,37
Sargis Sargsian,0.687245321631434,37
Andrew Ilie,0.685885933313,48
Gaston Gaudio,0.6857170463101805,51
Nicolas Massu,0.6844932660678102,51
Juan Balcells,0.6835349773775616,43
Jonas Bjorkman,0.6816758895866826,49
Franco Squillari,0.6815725762895981,56
Mikhail Youzhny,0.6800000188029516,40
Hicham Arazi,0.6783637800438179,56
Michal Tabara,0.6780740316349068,40
Lars Burgsmuller,0.6733085574514461,33
Albert Costa,0.6720015899417765,49
Francisco Clavet,0.6678038395410424,50
Fabrice Santoro,0.6617062465788035,63
Stefan Koubek,0.6585189806304196,46
Hyung Taik Lee,0.6584941097560846,31
Olivier Rochus,0.6438869737208581,30
Markus Hipfl,0.6383133686201851,34
David Sanchez,0.6379609297358766,31
Christophe Rochus,0.6327335768950808,38
