Player,First Serve %,num_matches
Juan Balcells,0.7083648084271912,43
Albert Costa,0.6636177082891686,49
Andre Agassi,0.663017959487671,61
Jiri Novak,0.6473197898798457,48
Patrick Rafter,0.6458316768275087,66
Andrei Pavel,0.6455510390450815,58
Tommy Robredo,0.6455409907311976,57
David Sanchez,0.6351645689401504,31
Younes El Aynaoui,0.6328438439385969,56
Mikhail Youzhny,0.6237591234289148,40
Francisco Clavet,0.6186050502709229,50
Markus Hipfl,0.6150830806558549,34
Magnus Gustafsson,0.6134731570308827,37
Jerome Golmard,0.6086877403224356,48
Max Mirnyi,0.6082535702226834,58
Gaston Gaudio,0.607264222307849,51
Guillermo Canas,0.6054520242688993,66
Tim Henman,0.6023800685356896,71
Juan Carlos Ferrero,0.6014762494424402,78
Sjeng Schalken,0.6011535813827616,66
Pete Sampras,0.6010867524312132,51
Sargis Sargsian,0.5974200378978571,37
Arnaud Clement,0.5930264797604411,65
Alberto Martin,0.5929396196057634,58
Roger Federer,0.5921283875625026,70
Lars Burgsmuller,0.5906851193856609,33
Magnus Norman,0.5898463971562266,47
Andy Roddick,0.5896770761441182,56
Antony Dupuis,0.5879059890758447,31
Jonas Bjorkman,0.5869098980375754,49
Hyung Taik Lee,0.5861850044184512,31
Harel Levy,0.5853660659976966,45
Greg Rusedski,0.5845947682161836,63
Hicham Arazi,0.5831107963270445,56
Michael Chang,0.5808722216131964,37
Christophe Rochus,0.5806128246842148,38
Rainer Schuettler,0.5804141924987177,64
Marcelo Rios,0.5797658898193464,51
Stefan Koubek,0.5796415791657131,46
Bohdan Ulihrach,0.5763396872771764,64
Fernando Vicente,0.5759454196601317,49
Xavier Malisse,0.5715092292221761,61
Olivier Rochus,0.5706972020993869,30
Andreas Vinciguerra,0.5702884464197754,56
Felix Mantilla,0.5698976603280946,46
Fabrice Santoro,0.5692592592654896,63
Sergi Bruguera,0.5685609927284442,36
Carlos Moya,0.5679609600726769,59
Alex Calatrava,0.5676052141133336,47
Franco Squillari,0.566269483310597,56
Sebastien Grosjean,0.5662072100598764,77
Ivan Ljubicic,0.5656113532054315,51
Goran Ivanisevic,0.5650424876324451,52
Tommy Haas,0.5630850879187314,79
Nicolas Lapentti,0.5622321600032646,55
Marc Rosset,0.5615676566709423,36
Davide Sanguinetti,0.5607014822332924,37
Andrew Ilie,0.5601548800939191,48
Fernando Meligeni,0.5572133441439538,35
Gustavo Kuerten,0.5565301891314105,78
Vladimir Voltchkov,0.5553182084426003,39
Marat Safin,0.5551009186314722,72
Nicolas Massu,0.5513643945763124,51
Jan Michael Gambill,0.5484944786973669,62
Michel Kratochvil,0.5473179020626504,52
Julien Boutter,0.5472935930347761,50
Jiri Vanek,0.5459014856786295,33
Mariano Zabaleta,0.5458287476925178,36
Nicolas Escude,0.5396294455760207,56
Andrea Gaudenzi,0.5393582438006025,36
Michal Tabara,0.5385198411572069,40
Dominik Hrbaty,0.5378909957245567,61
Thomas Enqvist,0.5372126607631357,55
Lleyton Hewitt,0.5354389924647266,98
Wayne Arthurs,0.5314474998280133,43
Wayne Ferreira,0.5314189128886783,39
Thomas Johansson,0.5300943945822498,71
Jan Siemerink,0.5293551976236853,33
David Prinosil,0.5278580162650961,31
Cedric Pioline,0.5252604494556038,39
Guillermo Coria,0.5250548497815771,41
Yevgeny Kafelnikov,0.520494875050418,97
Albert Portas,0.5181567611176344,60
Nicolas Kiefer,0.5082287905625957,58
Galo Blanco,0.48701294586014043,43
Alex Corretja,0.48548930289978054,54
Andrei Stoliarov,0.4744441387164168,42
Gianluca Pozzi,0.4277660210468411,30
