Player,Break Point Save %,num_matches
Milos Raonic,0.7878472222222223,33
Stefanos Tsitsipas,0.7739024864024865,44
Daniil Medvedev,0.7135192932067932,38
Novak Djokovic,0.6960633810633811,46
Ugo Humbert,0.6838193206575559,36
Felix Auger Aliassime,0.67636815565387,42
Denis Shapovalov,0.67504773004773,32
Rafael Nadal,0.6746255660048763,34
Dominic Thiem,0.6657125132931584,34
Jan Lennard Struff,0.6633998937570366,30
Jannik Sinner,0.6603159292814466,31
Grigor Dimitrov,0.6599365416329702,30
Pablo Carreno Busta,0.6458428544635441,32
Andrey Rublev,0.6363591452407241,51
Casper Ruud,0.6317523472695886,35
John Millman,0.6267556517556517,31
Adrian Mannarino,0.6261616767919289,31
Alexander Bublik,0.6254978354978354,30
Alexander Zverev,0.6134955124240838,39
Daniel Evans,0.6057701664198375,33
Dusan Lajovic,0.5900121246275092,30
Karen Khachanov,0.5829527189060657,35
Diego Schwartzman,0.5718215774667388,41
Cristian Garin,0.5627589102702225,30
