Player,First Serve Win %,num_matches
Ivo Karlovic,0.8488266820080871,63
Milos Raonic,0.8150515965426374,49
Roger Federer,0.8110549091866924,74
John Isner,0.8018691699932312,70
Kevin Anderson,0.8012183429932426,70
Gilles Muller,0.7962756567639553,57
Sam Groth,0.787632803221354,41
Sam Querrey,0.7868297821344615,44
Jo-Wilfried Tsonga,0.786647231666586,48
Tomas Berdych,0.7803703978694514,79
Vasek Pospisil,0.7771195881696528,48
Marin Cilic,0.7758025184617517,54
Stan Wawrinka,0.7654745838820005,74
Feliciano Lopez,0.7652972071936068,58
Richard Gasquet,0.7634331963503304,60
Aljaz Bedene,0.7607055733254111,34
Jack Sock,0.7599198637977774,53
Grigor Dimitrov,0.7584757675488446,55
Steve Johnson,0.7584343042835199,65
Nick Kyrgios,0.7577505147856273,44
Andy Murray,0.7545929430316903,86
Novak Djokovic,0.753634630661101,89
Thanasi Kokkinakis,0.7509095055592179,32
Jeremy Chardy,0.7508883414151768,54
Alexandr Dolgopolov,0.7481209126930546,52
Leonardo Mayer,0.7480732770875367,51
Dominic Thiem,0.7480298483352411,64
Kei Nishikori,0.7471511768223947,72
Ernests Gulbis,0.7467975142991023,35
Viktor Troicki,0.7447577324598055,63
Nicolas Almagro,0.74349163361375,38
David Goffin,0.7415979637036717,64
Marcos Baghdatis,0.7410868895933787,45
Fernando Verdasco,0.7354837521055632,50
Gael Monfils,0.7346100526736576,52
Guillermo Garcia Lopez,0.7331242426096821,57
Ricardas Berankis,0.73141838773953,34
Bernard Tomic,0.7312866289356389,68
Andreas Seppi,0.7294278177023575,52
Benoit Paire,0.7287790950781393,42
Jerzy Janowicz,0.7273650253810822,48
Denis Istomin,0.7248574911675586,47
Jiri Vesely,0.7246521971877367,54
Roberto Bautista Agut,0.7246165471612978,71
Rafael Nadal,0.7242504686149174,81
Teymuraz Gabashvili,0.7241083007240305,39
Simone Bolelli,0.723061819986785,55
Lukas Rosol,0.7221729968953872,50
Thomaz Bellucci,0.7204044718855388,60
Philipp Kohlschreiber,0.7198368965879167,56
Alexander Zverev,0.7182164340060824,31
Pablo Cuevas,0.713745948928621,55
Andreas Haider Maurer,0.7137360896411777,48
Sergiy Stakhovsky,0.712811612124486,47
Malek Jaziri,0.7121248416162913,32
Adrian Mannarino,0.7101391414350522,58
Benjamin Becker,0.7089136042347837,32
Yen Hsun Lu,0.7076189082455583,41
David Ferrer,0.7051707330983217,71
Daniel Gimeno Traver,0.7021271295450296,31
Joao Sousa,0.701607097075787,69
Borna Coric,0.6990045328505744,54
Tommy Robredo,0.6983141061688694,45
Pablo Carreno Busta,0.6982293365442376,39
Donald Young,0.6950433417988132,45
Fabio Fognini,0.6899983928173947,58
Robin Haase,0.689583551962817,36
Martin Klizan,0.6892209670447805,57
Albert Ramos,0.6873506250420733,39
Gilles Simon,0.6867744888702787,67
Marcel Granollers,0.6853085708909787,35
Federico Delbonis,0.680404815691684,37
Dusan Lajovic,0.6758963103488941,38
Jarkko Nieminen,0.6698388987946063,30
Santiago Giraldo,0.6680575927564059,51
Mikhail Youzhny,0.6669316459400968,33
Mikhail Kukushkin,0.6661266965651548,43
Victor Estrella,0.6505395152226133,40
Pablo Andujar,0.6479388578870623,40
Juan Monaco,0.6437901834332345,40
Diego Schwartzman,0.6372324155883989,33
