Player,Ace Rate,num_matches
Goran Ivanisevic,0.20136687114649732,52
Wayne Arthurs,0.1905762371683747,43
Jan Michael Gambill,0.1474018266307326,62
Greg Rusedski,0.14413308649515297,63
Pete Sampras,0.14125779240723793,51
Andy Roddick,0.13382513390185038,56
Ivan Ljubicic,0.13120725188754293,51
Julien Boutter,0.12200212059992699,50
Gustavo Kuerten,0.12187926471444095,78
Marc Rosset,0.11943349835261147,36
Max Mirnyi,0.11826718520947087,58
Thomas Johansson,0.11629269419731131,71
Tommy Haas,0.11327308009479517,79
Patrick Rafter,0.10053837122476716,66
Marat Safin,0.10026418473391273,72
Thomas Enqvist,0.0994179765036032,55
Roger Federer,0.09638268045777008,70
Cedric Pioline,0.09619529081110056,39
Wayne Ferreira,0.09180010630938702,39
Younes El Aynaoui,0.09104315090838135,56
Nicolas Kiefer,0.08932245712064772,58
Xavier Malisse,0.08920816956911612,61
Jan Siemerink,0.0888770549739896,33
Dominik Hrbaty,0.08858104067966865,61
Jerome Golmard,0.08845527853204117,48
Yevgeny Kafelnikov,0.08550847697531634,97
Nicolas Escude,0.08530099831949359,56
Antony Dupuis,0.08059733939888121,31
Carlos Moya,0.0805783674376698,59
Nicolas Lapentti,0.07920409955195923,55
Marcelo Rios,0.07912484278347899,51
Magnus Norman,0.07821118036148786,47
Sergi Bruguera,0.0776842838803978,36
Albert Portas,0.077542760236498,60
Guillermo Canas,0.07741675852528555,66
Jiri Vanek,0.07714831215829918,33
Galo Blanco,0.07621374492632321,43
Vladimir Voltchkov,0.07552584337064609,39
Sebastien Grosjean,0.07511370273832782,77
Davide Sanguinetti,0.07429691906802985,37
Andrei Pavel,0.07222467032397156,58
Alex Calatrava,0.07199296031292945,47
Juan Balcells,0.07191739626640047,43
Lleyton Hewitt,0.07152213851702116,98
David Prinosil,0.07113401419812007,31
Andre Agassi,0.07057959772835329,61
Andrei Stoliarov,0.06947322353960288,42
Tim Henman,0.06760674675750919,71
Nicolas Massu,0.06676100922487964,51
Harel Levy,0.06614198589807689,45
Arnaud Clement,0.06474371123802283,65
Gianluca Pozzi,0.06440282750187183,30
Fernando Meligeni,0.0643569688048697,35
Juan Carlos Ferrero,0.06163590051733282,78
Hicham Arazi,0.06071358144392986,56
Alex Corretja,0.06045664822217993,54
Andreas Vinciguerra,0.06034002435002738,56
Mariano Zabaleta,0.05981691367334858,36
Jiri Novak,0.05924388952966752,48
Michael Chang,0.05880901136628343,37
Sjeng Schalken,0.0585657756128391,66
Andrew Ilie,0.057844912852179874,48
Franco Squillari,0.055993434394146425,56
Andrea Gaudenzi,0.05577857387949038,36
Michel Kratochvil,0.05454554632415703,52
Felix Mantilla,0.05442648072919193,46
Sargis Sargsian,0.05402087403572429,37
Guillermo Coria,0.05232389627854264,41
Rainer Schuettler,0.05143885502341605,64
Michal Tabara,0.05054760285178323,40
Stefan Koubek,0.05041267616238689,46
Albert Costa,0.050213999351739765,49
Magnus Gustafsson,0.0501420184983875,37
Fernando Vicente,0.04969063446571411,49
Jonas Bjorkman,0.04940449509778137,49
Hyung Taik Lee,0.04924861276594521,31
Tommy Robredo,0.04788010431223719,57
Mikhail Youzhny,0.0456113258414021,40
Fabrice Santoro,0.04472544778520537,63
Lars Burgsmuller,0.044497501978567444,33
Gaston Gaudio,0.043831560327477335,51
Bohdan Ulihrach,0.04233047981451859,64
Alberto Martin,0.04017473538575957,58
Francisco Clavet,0.035035817782706986,50
David Sanchez,0.03461833390090261,31
Olivier Rochus,0.033403368735339944,30
Markus Hipfl,0.03267911127593569,34
Christophe Rochus,0.031280328080246514,38
