Player,First Serve %,num_matches
Alexander Zverev,0.6757136732292016,39
Pablo Carreno Busta,0.6738970492209388,32
Dusan Lajovic,0.671228972359973,30
Casper Ruud,0.6709365978962388,35
Stefanos Tsitsipas,0.6436933985052583,44
Novak Djokovic,0.6417224252441988,46
Karen Khachanov,0.6403560624625921,35
Felix Auger Aliassime,0.6356501663743689,42
Rafael Nadal,0.6336738578044177,34
Dominic Thiem,0.6317106455987175,34
Milos Raonic,0.6296960091901457,33
Ugo Humbert,0.6281844246609861,36
Diego Schwartzman,0.6201690046652608,41
Jannik Sinner,0.6189681251089958,31
Grigor Dimitrov,0.6164964208202501,30
Cristian Garin,0.6151114542764021,30
Daniil Medvedev,0.6120044040261141,38
Daniel Evans,0.6025507363320599,33
Andrey Rublev,0.5999541009510885,51
John Millman,0.5998847833934772,31
Denis Shapovalov,0.5980821750548784,32
Adrian Mannarino,0.5813643509387907,31
Alexander Bublik,0.574671815087045,30
Jan Lennard Struff,0.561412404075665,30
