Player,Break Point Save %,num_matches
Joachim Johansson,0.7822869636823124,57
Roger Federer,0.7742312737767284,81
Andy Roddick,0.7681490342016658,92
Wayne Arthurs,0.7467507800841134,35
Michael Llodra,0.7455378912275464,32
Andre Agassi,0.7411201298701299,50
Gregory Carraz,0.7229771230245613,34
Greg Rusedski,0.720672637627655,42
Lleyton Hewitt,0.7165847620393075,86
Fernando Verdasco,0.6967159318223148,56
Max Mirnyi,0.6955348817848818,53
Ivo Karlovic,0.6950377904923359,44
Marat Safin,0.6908566690079294,75
Dominik Hrbaty,0.6895721310852889,69
Feliciano Lopez,0.6887714715839716,60
Cyril Saulnier,0.6884359952556358,51
Agustin Calleri,0.6840987917074873,40
Sebastien Grosjean,0.6839066026566027,43
Juan Carlos Ferrero,0.6790345854861984,39
Carlos Moya,0.6784163984163984,79
Ivan Ljubicic,0.6725961538461539,61
Martin Verkerk,0.6710956503813647,45
Raemon Sluiter,0.6710094592907093,42
Mardy Fish,0.6697294372294372,50
Jurgen Melzer,0.667244651483782,54
Jarkko Nieminen,0.6666836431542313,39
Nicolas Kiefer,0.666044622044622,57
Guillermo Canas,0.6619591056669913,62
Andrei Pavel,0.6595269378235197,59
Olivier Rochus,0.6579948670857761,43
Mikhail Youzhny,0.6571445384680679,69
Nicolas Massu,0.6527756651342624,70
Taylor Dent,0.642972990681609,57
Paradorn Srichaphan,0.6424166111666112,74
Thomas Johansson,0.6422283465888117,50
Tommy Robredo,0.6405287207918786,69
Tommy Haas,0.6386627261627261,59
Mario Ancic,0.6376142788921694,51
Jiri Novak,0.6342716045823704,64
Vincent Spadea,0.6338026171359504,69
Radek Stepanek,0.6330802544996919,57
Luis Horna,0.6317643745143745,60
Robin Soderling,0.6307244178351445,59
Victor Hanescu,0.6300609478241057,44
Jonas Bjorkman,0.6294806351445007,47
Wayne Ferreira,0.6291020573629269,31
Tim Henman,0.6271227985850628,66
Fernando Gonzalez,0.6263459366720237,63
Mariano Zabaleta,0.6256942170807717,48
Nikolay Davydenko,0.6240913574453792,62
Rafael Nadal,0.6181994772903864,48
Hicham Arazi,0.6159543697043698,34
Felix Mantilla,0.614391605731475,32
Alex Corretja,0.6135384434245914,32
Igor Andreev,0.6128799642386599,57
David Nalbandian,0.610572857375183,48
Jan Michael Gambill,0.6099885365752239,43
Hyung Taik Lee,0.6005847166778341,35
Rainer Schuettler,0.5998330344387917,59
Arnaud Clement,0.5991482974241594,41
Karol Beck,0.5975759956023114,44
Gustavo Kuerten,0.5959762895057013,36
Jose Acasuso,0.5930355435163127,34
Gaston Gaudio,0.5912563199985053,61
Antony Dupuis,0.5912469937469937,38
Guillermo Coria,0.5889842873176206,54
Mark Philippoussis,0.5868437118437119,30
Florian Mayer,0.5865149412294741,38
Irakli Labadze,0.5843541561923915,37
Xavier Malisse,0.5837663246745974,49
Filippo Volandri,0.5834334105610701,55
Fabrice Santoro,0.5820519758019759,34
Sjeng Schalken,0.5798058572252122,40
Robby Ginepri,0.5795894581608868,48
Tomas Berdych,0.57867057185239,31
Stefan Koubek,0.5786593697307983,50
David Sanchez,0.5740891860077906,47
Thomas Enqvist,0.5724022382845911,35
David Ferrer,0.5702625681140681,60
Juan Ignacio Chela,0.5668883289075597,61
Bohdan Ulihrach,0.566824327935439,30
Albert Costa,0.5646982386146473,44
Alberto Martin,0.5642912938125704,49
Davide Sanguinetti,0.5591951258617925,31
Kenneth Carlsen,0.5539161455828122,34
Sargis Sargsian,0.5293386829972196,44
Flavio Saretta,0.5127655650449768,34
