Player,Break Point Save %,num_matches
Milos Raonic,0.7677293451229621,67
Rafael Nadal,0.7638324175824176,49
John Isner,0.7614885114885115,66
Juan Martin del Potro,0.7368005010862154,82
Roger Federer,0.7355926779313876,87
Jeremy Chardy,0.7340308588470352,44
Tomas Berdych,0.7296294974866403,84
Andy Murray,0.7271462808481283,76
Philipp Kohlschreiber,0.7190970834720835,67
Jo-Wilfried Tsonga,0.7120500251903291,82
Mardy Fish,0.7099979385693672,33
Feliciano Lopez,0.7092365049166519,53
Novak Djokovic,0.6923569554084259,87
Richard Gasquet,0.6906844085044777,64
Tommy Haas,0.6896065828758137,48
Nicolas Mahut,0.6882236038814986,34
David Ferrer,0.6851325122451882,91
Grigor Dimitrov,0.6843316638249503,43
Stan Wawrinka,0.6819041044819592,55
Ivo Karlovic,0.6798687423687423,33
Janko Tipsarevic,0.6759751442587263,85
Fernando Verdasco,0.6733846831273302,54
Radek Stepanek,0.6684402306499829,50
Kevin Anderson,0.6635232822732823,57
Denis Istomin,0.6576573086777169,63
Gilles Muller,0.6571644344122415,43
Santiago Giraldo,0.6550313112813113,42
Marinko Matosevic,0.6550047022013934,36
Ryan Harrison,0.6540386442825467,47
Sergiy Stakhovsky,0.6534006514269672,44
Lukas Rosol,0.650837671710537,37
Andy Roddick,0.6467720647408147,39
Mikhail Youzhny,0.6443031981634922,55
Nicolas Almagro,0.6403365451752548,83
Nikolay Davydenko,0.6375964014199309,49
Thomaz Bellucci,0.6364258183337131,50
Albert Ramos,0.629231229554759,56
Marcos Baghdatis,0.6284923145996516,60
Edouard Roger-Vasselin,0.6278721387544918,33
Alexandr Dolgopolov,0.6259442461488497,59
David Goffin,0.6209203189972421,31
Marin Cilic,0.6177945856557279,58
Guillermo Garcia Lopez,0.6163226308575145,45
Sam Querrey,0.6116684704184704,62
Juan Monaco,0.6109480655399022,59
Gilles Simon,0.6079848453203717,69
Andreas Seppi,0.6070898442021437,65
Jurgen Melzer,0.6036848072562359,45
Paul Henri Mathieu,0.6021871452134611,31
Alex Bogomolov Jr,0.5999306643829619,46
Bernard Tomic,0.5991287604255519,53
Florian Mayer,0.5980667804197215,50
Yen Hsun Lu,0.5975753413253413,30
Julien Benneteau,0.5974839239043784,50
David Nalbandian,0.5947012954365896,38
Martin Klizan,0.5946922902805256,34
Lukasz Kubot,0.5940746437905529,50
Ivan Dodig,0.5923683154452385,42
Xavier Malisse,0.5903337403337403,45
Dudi Sela,0.5879397774822611,31
Kei Nishikori,0.5871455235585671,56
Lleyton Hewitt,0.586388977156951,30
Ernests Gulbis,0.5845264031538542,35
Steve Darcis,0.5780028052755326,40
Jarkko Nieminen,0.5752139333534683,53
Viktor Troicki,0.5725548220922874,55
Flavio Cipolla,0.565871102064014,40
Benoit Paire,0.5622389798410207,52
Fabio Fognini,0.560771767914625,46
Filippo Volandri,0.5579327693179685,32
Matthew Ebden,0.5545942925078263,40
Carlos Berlocq,0.5538638732216163,56
Marcel Granollers,0.5480587651727358,46
Lukas Lacko,0.5462041045374378,34
Pablo Andujar,0.5295103861280331,48
Robin Haase,0.5261937269080127,47
Olivier Rochus,0.5258553959218095,33
Alejandro Falla,0.5116476969418147,39
Go Soeda,0.506543434906008,34
