Player,First Serve %,num_matches
Fernando Verdasco,0.7237100155921985,62
Potito Starace,0.7194330277438732,51
Luis Horna,0.6914376430897216,37
Ivo Karlovic,0.6872441375163578,66
Igor Andreev,0.6816817439495861,63
Juan Carlos Ferrero,0.680334557497234,57
Rafael Nadal,0.6771520862453674,86
Filippo Volandri,0.6757427830954178,45
Tommy Robredo,0.6717181802668568,75
Nikolay Davydenko,0.6709014007533697,85
Martin Vassallo Arguello,0.6705534934140213,34
Jarkko Nieminen,0.6568303412561157,60
David Ferrer,0.6554264033488878,84
Juan Monaco,0.6519410205911517,60
Diego Hartfield,0.6474037076222284,34
Julien Benneteau,0.6460007559743497,50
Sergio Roitman,0.6448155174219351,36
Andy Roddick,0.642732547861861,70
Novak Djokovic,0.6417612777190627,87
Fernando Gonzalez,0.6365242505221629,61
Robby Ginepri,0.6346391002723842,31
Guillermo Garcia Lopez,0.6340256503392001,35
Hyung Taik Lee,0.6299407724986462,48
Jurgen Melzer,0.6298857331270944,49
Michael Llodra,0.6287159725598379,31
Juan Martin del Potro,0.6283682605321822,53
Florent Serra,0.6257425028375772,40
Radek Stepanek,0.6207759319505382,50
Robin Soderling,0.6200254578183143,43
Roger Federer,0.6196116298863298,78
Vincent Spadea,0.6187080468928509,52
Olivier Rochus,0.6179838056476935,46
Carlos Moya,0.6178212634298186,65
Florian Mayer,0.6168666287096232,43
Alejandro Falla,0.6165880465998523,31
Richard Gasquet,0.6160085154078366,74
Jonas Bjorkman,0.6130325374831544,40
Nicolas Almagro,0.6100601751828328,61
Nicolas Massu,0.608777580799963,43
Tommy Haas,0.6055857790156155,57
Albert Montanes,0.6027528136845528,48
Frank Dancevic,0.6016842127152199,37
Kristof Vliegen,0.6011671536463129,42
Philipp Kohlschreiber,0.599936755679017,60
Mikhail Youzhny,0.5985925939509227,75
Feliciano Lopez,0.5970905110544831,52
Stefan Koubek,0.591778602092204,50
Amer Delic,0.5865466157563414,33
Ivan Ljubicic,0.5848409092978661,67
Tomas Berdych,0.5843509524637258,71
Juan Ignacio Chela,0.5804067116032163,65
James Blake,0.5793754572763966,80
Marc Gicquel,0.5787961846227532,46
Andreas Seppi,0.5781961525360033,46
Thomas Johansson,0.5758752320414114,51
Evgeny Korolev,0.5743027692162495,44
Guillermo Canas,0.5725204899014076,61
David Nalbandian,0.5711513749249747,49
Nicolas Kiefer,0.5703757404528422,31
Nicolas Mahut,0.5701155924044905,42
Igor Kunitsyn,0.5696790402695201,40
Max Mirnyi,0.5686245740072147,31
Marat Safin,0.5684891755235574,43
Gilles Simon,0.5678847647712357,61
Gael Monfils,0.5678150642912931,42
Sam Querrey,0.5658271284814705,41
Stan Wawrinka,0.5617947952168348,45
Paul Henri Mathieu,0.5604148271342466,70
Dmitry Tursunov,0.559695069926744,51
Dominik Hrbaty,0.5586610478636547,31
Arnaud Clement,0.5573580968210079,50
Fabrice Santoro,0.5566386336579624,43
Janko Tipsarevic,0.552188434410626,41
Andy Murray,0.5512450123136644,57
Jose Acasuso,0.548470569586527,41
Agustin Calleri,0.547222513682462,49
Teymuraz Gabashvili,0.5416757484473699,38
Sebastien Grosjean,0.5407983552204499,39
Lleyton Hewitt,0.5357138307420032,52
Marcos Baghdatis,0.5264820648406796,70
Mardy Fish,0.5224127891208299,47
Benjamin Becker,0.5177654779865608,53
