,player,pts_won,net_pts,net_efficiency
0,Serena Williams,141,190,74.21052631578947
1,Victoria Azarenka,64,89,71.91011235955057
2,Lucie Safarova,60,87,68.96551724137932
3,Garbine Muguruza,174,256,67.96875
4,Ana Ivanovic,42,63,66.66666666666666
5,Monica Niculescu,43,65,66.15384615384615
6,Venus Williams,62,95,65.26315789473685
7,Svetlana Kuznetsova,48,77,62.33766233766234
8,Agnieszka Radwanska,131,216,60.64814814814815
9,Elina Svitolina,32,68,47.05882352941176
