,player,passed_at_net,net_pts,passing_shot
0,Elena Rybakina,5,23,21.73913043478261
1,Andrea Petkovic,8,37,21.62162162162162
2,Marketa Vondrousova,3,17,17.647058823529413
3,Bianca Andreescu,3,18,16.666666666666664
4,Coco Gauff,3,21,14.285714285714285
5,Laura Siegemund,6,44,13.636363636363635
6,Kiki Bertens,3,28,10.714285714285714
7,Petra Kvitova,4,49,8.16326530612245
8,Anna Lena Friedsam,2,30,6.666666666666667
9,Marta Kostyuk,3,47,6.382978723404255
