,player,pts_won,net_pts,net_efficiency
0,Feliciano Lopez,92,112,82.14285714285714
1,Dominic Thiem,60,74,81.08108108108108
2,Samuel Groth,80,102,78.43137254901961
3,Jan Lennard Struff,87,118,73.72881355932203
4,Lorenzo Musetti,49,71,69.01408450704226
5,Dustin Brown,163,239,68.20083682008368
6,Nick Kyrgios,53,80,66.25
7,Roger Federer,97,152,63.81578947368421
8,Mischa Zverev,55,87,63.2183908045977
9,Hubert Hurkacz,46,73,63.013698630136986
