Winner,Clay
Darcis S.,5
Eschauer W.,4
Haase R.,3
Youzhny M.,3
Andreev I.,2
Korolev E.,2
Moya C.,2
Serra F.,2
De Bakker T.,1
Devilder N.,1
Hanescu V.,1
Roitman S.,1
Simon G.,1
Sluiter R.,1
Volandri F.,1
Zabaleta M.,1
