,player,pts_won,net_pts,net_efficiency
0,Michael Stich,77,104,74.03846153846155
1,Roger Federer,481,658,73.10030395136778
2,Carlos Alcaraz,47,65,72.3076923076923
3,Rafael Nadal,53,74,71.62162162162163
4,Jakob Hlasek,51,72,70.83333333333334
5,Hubert Hurkacz,78,113,69.02654867256636
6,Tim Henman,56,84,66.66666666666666
7,Stefan Edberg,308,475,64.84210526315789
8,Juan Martin Del Potro,38,65,58.46153846153847
9,Andy Roddick,34,79,43.037974683544306
