,player,passed_at_net,net_pts,passing_shot
0,Steffi Graf,187,1137,16.44678979771328
1,Elina Svitolina,119,765,15.555555555555555
2,Martina Navratilova,403,2927,13.76836351212846
3,Venus Williams,148,1141,12.971078001752847
4,Serena Williams,125,1111,11.25112511251125
5,Kiki Bertens,146,1307,11.17061973986228
6,Karolina Muchova,98,946,10.359408033826638
7,Garbine Muguruza,72,756,9.523809523809524
8,Bianca Andreescu,203,2135,9.508196721311474
9,Petra Kvitova,72,805,8.944099378881988
