Winner,Hard
Azarenka V.,7
Li N.,6
Stephens S.,5
Sharapova M.,5
Williams S.,4
Kuznetsova S.,4
Makarova E.,4
Radwanska A.,4
Wozniacki C.,3
Vesnina E.,3
Kirilenko M.,3
Flipkens K.,3
Kerber A.,3
Goerges J.,3
Jovanovski B.,3
Ivanovic A.,3
Robson L.,2
Morita A.,2
Savinykh V.,2
Keys M.,2
Jankovic J.,2
Zheng J.,2
Watson H.,2
Suarez Navarro C.,2
Tsurenko L.,2
Date Krumm K.,2
Bartoli M.,2
Vinci R.,2
Hampton J.,2
Cirstea S.,2
Wickmayer Y.,2
Williams V.,2
Zakopalova K.,1
Pliskova Kr.,1
Putintseva Y.,1
Peng S.,1
Safarova L.,1
Vekic D.,1
Stosur S.,1
Pervak K.,1
Amanmuradova A.,1
Peer S.,1
Foretz S.,1
Beck A.,1
Begu I.,1
Cepelova J.,1
Chan Y.J.,1
Cibulkova D.,1
Cornet A.,1
Daniilidou E.,1
Doi M.,1
Dolonc V.,1
Gavrilova D.,1
Paszek T.,1
Govortsova O.,1
Hradecka L.,1
Hsieh S.W.,1
Koehler M.J.,1
Kumkhum L.,1
Kvitova P.,1
Mladenovic K.,1
Muguruza G.,1
Oprandi R.,1
Lepchenko V.,1
