,player,pts_won,net_pts,net_efficiency
0,Ashlyn Krueger,15,19,78.94736842105263
1,Sara Sorribes Tormo,13,17,76.47058823529412
2,Alexa Noel,12,16,75.0
3,Karolina Muchova,57,78,73.07692307692307
4,Bianca Andreescu,18,25,72.0
5,Jasmine Paolini,35,49,71.42857142857143
6,Aryna Sabalenka,53,78,67.94871794871796
7,Sofia Kenin,8,12,66.66666666666666
8,Jessica Pegula,16,34,47.05882352941176
9,Jessika Ponchet,6,13,46.15384615384615
