,player,passed_at_net,net_pts,passing_shot
0,Coco Gauff,6,32,18.75
1,Elena Rybakina,7,41,17.073170731707318
2,Andrea Petkovic,9,53,16.9811320754717
3,Caroline Wozniacki,5,32,15.625
4,Laura Siegemund,7,58,12.068965517241379
5,Marta Kostyuk,10,99,10.1010101010101
6,Iga Swiatek,3,39,7.6923076923076925
7,Kiki Bertens,4,52,7.6923076923076925
8,Anna Lena Friedsam,2,36,5.555555555555555
9,Petra Kvitova,5,93,5.376344086021505
