,player,passed_at_net,net_pts,passing_shot
0,Leylah Fernandez,7,24,29.166666666666668
1,Gabriela Sabatini,7,26,26.923076923076923
2,Kiki Bertens,5,21,23.809523809523807
3,Justine Henin,10,50,20.0
4,Elina Svitolina,5,27,18.51851851851852
5,Maria Kirilenko,4,22,18.181818181818183
6,Karolina Muchova,3,21,14.285714285714285
7,Iga Swiatek,3,26,11.538461538461538
8,Donna Vekic,2,22,9.090909090909092
9,Lindsay Davenport,2,23,8.695652173913043
10,Victoria Azarenka,1,29,3.4482758620689653
