,player,pts_won,net_pts,net_efficiency
0,Anna Lena Friedsam,26,30,86.66666666666667
1,Kiki Bertens,22,28,78.57142857142857
2,Petra Kvitova,37,49,75.51020408163265
3,Marta Kostyuk,35,47,74.46808510638297
4,Laura Siegemund,32,44,72.72727272727273
5,Coco Gauff,14,21,66.66666666666666
6,Marketa Vondrousova,10,17,58.82352941176471
7,Andrea Petkovic,21,37,56.75675675675676
8,Elena Rybakina,13,23,56.52173913043478
9,Bianca Andreescu,10,18,55.55555555555556
